Provincia,Velocidad_Categoria,Usuarios,Categoria
BUENOS AIRES,Link Indec,6756010.0,
BUENOS AIRES,Link Indec,6756010.0,
BUENOS AIRES,Link Indec,6760010.0,
BUENOS AIRES,Link Indec,6760010.0,
BUENOS AIRES,Link Indec,6760010.0,
BUENOS AIRES,Link Indec,6760010.0,
BUENOS AIRES,Link Indec,6763010.0,
BUENOS AIRES,Link Indec,6763020.0,
BUENOS AIRES,Link Indec,6763030.0,
BUENOS AIRES,Link Indec,6763050.0,
BUENOS AIRES,Link Indec,6770030.0,
BUENOS AIRES,Link Indec,6770040.0,
BUENOS AIRES,Link Indec,6770050.0,
BUENOS AIRES,Link Indec,6770060.0,
BUENOS AIRES,Link Indec,6778020.0,
BUENOS AIRES,Link Indec,6778020.0,
BUENOS AIRES,Link Indec,6778020.0,
BUENOS AIRES,Link Indec,6784010.0,
BUENOS AIRES,Link Indec,6784020.0,
BUENOS AIRES,Link Indec,6791010.0,
BUENOS AIRES,Link Indec,6791050.0,
BUENOS AIRES,Link Indec,6791030.0,
BUENOS AIRES,Link Indec,6791040.0,
BUENOS AIRES,Link Indec,6791050.0,
BUENOS AIRES,Link Indec,6798020.0,
BUENOS AIRES,Link Indec,6805010.0,
BUENOS AIRES,Link Indec,6805010.0,
BUENOS AIRES,Link Indec,6805010.0,
BUENOS AIRES,Link Indec,6805010.0,
BUENOS AIRES,Link Indec,6805010.0,
BUENOS AIRES,Link Indec,6805010.0,
BUENOS AIRES,Link Indec,6805010.0,
BUENOS AIRES,Link Indec,6805010.0,
BUENOS AIRES,Link Indec,6805010.0,
BUENOS AIRES,Link Indec,6805010.0,
BUENOS AIRES,Link Indec,6805010.0,
BUENOS AIRES,Link Indec,6812010.0,
BUENOS AIRES,Link Indec,6812010.0,
BUENOS AIRES,Link Indec,6819020.0,
BUENOS AIRES,Link Indec,6819030.0,
BUENOS AIRES,Link Indec,6819040.0,
BUENOS AIRES,Link Indec,6819060.0,
BUENOS AIRES,Link Indec,6819070.0,
BUENOS AIRES,Link Indec,6826040.0,
BUENOS AIRES,Link Indec,6826020.0,
BUENOS AIRES,Link Indec,6826030.0,
BUENOS AIRES,Link Indec,6826050.0,
BUENOS AIRES,Link Indec,6826060.0,
BUENOS AIRES,Link Indec,6833020.0,
BUENOS AIRES,Link Indec,6833030.0,
BUENOS AIRES,Link Indec,6833040.0,
BUENOS AIRES,Link Indec,6833050.0,
BUENOS AIRES,Link Indec,6833060.0,
BUENOS AIRES,Link Indec,6833070.0,
BUENOS AIRES,Link Indec,6833080.0,
BUENOS AIRES,Link Indec,6833090.0,
BUENOS AIRES,Link Indec,6833100.0,
BUENOS AIRES,Link Indec,6840010.0,
BUENOS AIRES,Link Indec,6840010.0,
BUENOS AIRES,Link Indec,6840010.0,
BUENOS AIRES,Link Indec,6840010.0,
BUENOS AIRES,Link Indec,6840010.0,
BUENOS AIRES,Link Indec,6840010.0,
BUENOS AIRES,Link Indec,6840010.0,
BUENOS AIRES,Link Indec,6840010.0,
BUENOS AIRES,Link Indec,6840010.0,
BUENOS AIRES,Link Indec,6840010.0,
BUENOS AIRES,Link Indec,6840010.0,
BUENOS AIRES,Link Indec,6840010.0,
BUENOS AIRES,Link Indec,6840010.0,
BUENOS AIRES,Link Indec,6840010.0,
BUENOS AIRES,Link Indec,6840010.0,
BUENOS AIRES,Link Indec,6847020.0,
BUENOS AIRES,Link Indec,6861010.0,
BUENOS AIRES,Link Indec,6861010.0,
BUENOS AIRES,Link Indec,6861010.0,
BUENOS AIRES,Link Indec,6861010.0,
BUENOS AIRES,Link Indec,6861010.0,
BUENOS AIRES,Link Indec,6861010.0,
BUENOS AIRES,Link Indec,6861010.0,
BUENOS AIRES,Link Indec,6861010.0,
BUENOS AIRES,Link Indec,6861010.0,
BUENOS AIRES,Link Indec,6868020.0,
BUENOS AIRES,Link Indec,6875010.0,
BUENOS AIRES,Link Indec,6875025.0,
BUENOS AIRES,Link Indec,6875040.0,
BUENOS AIRES,Link Indec,6875050.0,
BUENOS AIRES,Link Indec,6875060.0,
BUENOS AIRES,Link Indec,6875070.0,
BUENOS AIRES,Link Indec,6875080.0,
BUENOS AIRES,Link Indec,6882030.0,
BUENOS AIRES,Link Indec,6882040.0,
BUENOS AIRES,Link Indec,6882050.0,
CABA,Link Indec,2000010.0,
CATAMARCA,Link Indec,10007030.0,
CATAMARCA,Link Indec,10007040.0,
CATAMARCA,Link Indec,10007060.0,
CATAMARCA,Link Indec,10007070.0,
CATAMARCA,Link Indec,10007100.0,
CATAMARCA,Link Indec,10007110.0,
CATAMARCA,Link Indec,10014010.0,
CATAMARCA,Link Indec,10021010.0,
CATAMARCA,Link Indec,10021020.0,
CATAMARCA,Link Indec,10021030.0,
CATAMARCA,Link Indec,10021050.0,
CATAMARCA,Link Indec,10021070.0,
CATAMARCA,Link Indec,10021080.0,
CATAMARCA,Link Indec,10021010.0,
CATAMARCA,Link Indec,10028010.0,
CATAMARCA,Link Indec,10035020.0,
CATAMARCA,Link Indec,10035050.0,
CATAMARCA,Link Indec,10035070.0,
CATAMARCA,Link Indec,10035100.0,
CATAMARCA,Link Indec,10035110.0,
CATAMARCA,Link Indec,10042030.0,
CATAMARCA,Link Indec,10042040.0,
CATAMARCA,Link Indec,10042050.0,
CATAMARCA,Link Indec,10042060.0,
CATAMARCA,Link Indec,10042080.0,
CATAMARCA,Link Indec,10042100.0,
CATAMARCA,Link Indec,10042110.0,
CATAMARCA,Link Indec,10042120.0,
CATAMARCA,Link Indec,10042130.0,
CATAMARCA,Link Indec,10049020.0,
CATAMARCA,Link Indec,10049030.0,
CATAMARCA,Link Indec,10056010.0,
CATAMARCA,Link Indec,10056050.0,
CATAMARCA,Link Indec,10063050.0,
CATAMARCA,Link Indec,10063050.0,
CATAMARCA,Link Indec,10063050.0,
CATAMARCA,Link Indec,10063050.0,
CATAMARCA,Link Indec,10063050.0,
CATAMARCA,Link Indec,10063050.0,
CATAMARCA,Link Indec,10070070.0,
CATAMARCA,Link Indec,10070120.0,
CATAMARCA,Link Indec,10070140.0,
CATAMARCA,Link Indec,10070150.0,
CATAMARCA,Link Indec,10077050.0,
CATAMARCA,Link Indec,10077060.0,
CATAMARCA,Link Indec,10077070.0,
CATAMARCA,Link Indec,10077100.0,
CATAMARCA,Link Indec,10084030.0,
CATAMARCA,Link Indec,10084060.0,
CATAMARCA,Link Indec,10084070.0,
CATAMARCA,Link Indec,10084090.0,
CATAMARCA,Link Indec,10084100.0,
CATAMARCA,Link Indec,10084110.0,
CATAMARCA,Link Indec,10091030.0,
CATAMARCA,Link Indec,10091070.0,
CATAMARCA,Link Indec,10091100.0,
CATAMARCA,Link Indec,10091110.0,
CATAMARCA,Link Indec,10091120.0,
CATAMARCA,Link Indec,10091140.0,
CATAMARCA,Link Indec,10091150.0,
CATAMARCA,Link Indec,10098010.0,
CATAMARCA,Link Indec,10098020.0,
CATAMARCA,Link Indec,10098040.0,
CATAMARCA,Link Indec,10098050.0,
CATAMARCA,Link Indec,10105110.0,
CATAMARCA,Link Indec,10105180.0,
CATAMARCA,Link Indec,10112030.0,
CATAMARCA,Link Indec,10112010.0,
CATAMARCA,Link Indec,10112030.0,
CATAMARCA,Link Indec,10112030.0,
CATAMARCA,Link Indec,10112040.0,
CATAMARCA,Link Indec,10112030.0,
CATAMARCA,Link Indec,10112030.0,
CATAMARCA,Link Indec,10112030.0,
CHACO,Link Indec,22036010.0,
CHACO,Link Indec,22036020.0,
CHACO,Link Indec,22036030.0,
CHACO,Link Indec,22126020.0,
CHACO,Link Indec,22126030.0,
CHACO,Link Indec,22039010.0,
CHACO,Link Indec,22039020.0,
CHACO,Link Indec,22168010.0,
CHACO,Link Indec,22168020.0,
CHACO,Link Indec,22105010.0,
CHACO,Link Indec,22007010.0,
CHACO,Link Indec,22007020.0,
CHACO,Link Indec,22007030.0,
CHACO,Link Indec,22007050.0,
CHACO,Link Indec,22014010.0,
CHACO,Link Indec,22014020.0,
CHACO,Link Indec,22014030.0,
CHACO,Link Indec,22014040.0,
CHACO,Link Indec,22014050.0,
CHACO,Link Indec,22014070.0,
CHACO,Link Indec,22028010.0,
CHACO,Link Indec,22021010.0,
CHACO,Link Indec,22043010.0,
CHACO,Link Indec,22043020.0,
CHACO,Link Indec,22049010.0,
CHACO,Link Indec,22056010.0,
CHACO,Link Indec,22056020.0,
CHACO,Link Indec,22056030.0,
CHACO,Link Indec,22056040.0,
CHACO,Link Indec,22063010.0,
CHACO,Link Indec,22063020.0,
CHACO,Link Indec,22063030.0,
CHACO,Link Indec,22063040.0,
CHACO,Link Indec,22063050.0,
CHACO,Link Indec,22063060.0,
CHACO,Link Indec,22063070.0,
CHACO,Link Indec,22063080.0,
CHACO,Link Indec,22063100.0,
CHACO,Link Indec,22063110.0,
CHACO,Link Indec,22070010.0,
CHACO,Link Indec,22070020.0,
CHACO,Link Indec,22077010.0,
CHACO,Link Indec,22077030.0,
CHACO,Link Indec,22077040.0,
CHACO,Link Indec,22084010.0,
CHACO,Link Indec,22084020.0,
CHACO,Link Indec,22084030.0,
CHACO,Link Indec,22084040.0,
CHACO,Link Indec,22084050.0,
CHACO,Link Indec,22084060.0,
CHACO,Link Indec,22084070.0,
CHACO,Link Indec,22091010.0,
CHACO,Link Indec,22098010.0,
CHACO,Link Indec,22098020.0,
CHACO,Link Indec,22098030.0,
CHACO,Link Indec,22112010.0,
CHACO,Link Indec,22112020.0,
CHACO,Link Indec,22112030.0,
CHACO,Link Indec,22119010.0,
CHACO,Link Indec,22133010.0,
CHACO,Link Indec,22133020.0,
CHACO,Link Indec,22140010.0,
CHACO,Link Indec,22140020.0,
CHACO,Link Indec,22140040.0,
CHACO,Link Indec,22140050.0,
CHACO,Link Indec,22140060.0,
CHACO,Link Indec,22147010.0,
CHACO,Link Indec,22147020.0,
CHACO,Link Indec,22154010.0,
CHACO,Link Indec,22154020.0,
CHACO,Link Indec,22154030.0,
CHACO,Link Indec,22154050.0,
CHACO,Link Indec,22161010.0,
CHUBUT,Link Indec,26007010.0,
CHUBUT,Link Indec,26007020.0,
CHUBUT,Link Indec,26007030.0,
CHUBUT,Link Indec,26007040.0,
CHUBUT,Link Indec,26007050.0,
CHUBUT,Link Indec,26014020.0,
CHUBUT,Link Indec,26014040.0,
CHUBUT,Link Indec,26014060.0,
CHUBUT,Link Indec,26014070.0,
CHUBUT,Link Indec,26014090.0,
CHUBUT,Link Indec,26014100.0,
CHUBUT,Link Indec,26021020.0,
CHUBUT,Link Indec,26021030.0,
CHUBUT,Link Indec,26021040.0,
CHUBUT,Link Indec,26021050.0,
CHUBUT,Link Indec,26028010.0,
CHUBUT,Link Indec,26028020.0,
CHUBUT,Link Indec,26035010.0,
CHUBUT,Link Indec,26035020.0,
CHUBUT,Link Indec,26035030.0,
CHUBUT,Link Indec,26035050.0,
CHUBUT,Link Indec,26035060.0,
CHUBUT,Link Indec,26042040.0,
CHUBUT,Link Indec,26042020.0,
CHUBUT,Link Indec,26042030.0,
CHUBUT,Link Indec,26049010.0,
CHUBUT,Link Indec,26049020.0,
CHUBUT,Link Indec,26049030.0,
CHUBUT,Link Indec,26049040.0,
CHUBUT,Link Indec,26049050.0,
CHUBUT,Link Indec,26056010.0,
CHUBUT,Link Indec,26056020.0,
CHUBUT,Link Indec,26056030.0,
CHUBUT,Link Indec,26056040.0,
CHUBUT,Link Indec,26056050.0,
CHUBUT,Link Indec,26063010.0,
CHUBUT,Link Indec,26063020.0,
CHUBUT,Link Indec,26070010.0,
CHUBUT,Link Indec,26070020.0,
CHUBUT,Link Indec,26070030.0,
CHUBUT,Link Indec,26077010.0,
CHUBUT,Link Indec,26077020.0,
CHUBUT,Link Indec,26077030.0,
CHUBUT,Link Indec,26077040.0,
CHUBUT,Link Indec,26084010.0,
CHUBUT,Link Indec,26084020.0,
CHUBUT,Link Indec,26084030.0,
CHUBUT,Link Indec,26084040.0,
CHUBUT,Link Indec,26084050.0,
CHUBUT,Link Indec,26084060.0,
CHUBUT,Link Indec,26084070.0,
CHUBUT,Link Indec,26091010.0,
CHUBUT,Link Indec,26091020.0,
CHUBUT,Link Indec,26098030.0,
CHUBUT,Link Indec,26098040.0,
CHUBUT,Link Indec,26105010.0,
CHUBUT,Link Indec,26105020.0,
CORDOBA,Link Indec,14007010.0,
CORDOBA,Link Indec,14007030.0,
CORDOBA,Link Indec,14007040.0,
CORDOBA,Link Indec,14007050.0,
CORDOBA,Link Indec,14007060.0,
CORDOBA,Link Indec,14007070.0,
CORDOBA,Link Indec,14007080.0,
CORDOBA,Link Indec,14007090.0,
CORDOBA,Link Indec,14007100.0,
CORDOBA,Link Indec,14007110.0,
CORDOBA,Link Indec,14007120.0,
CORDOBA,Link Indec,14007130.0,
CORDOBA,Link Indec,14007170.0,
CORDOBA,Link Indec,14007180.0,
CORDOBA,Link Indec,14007190.0,
CORDOBA,Link Indec,14007170.0,
CORDOBA,Link Indec,14007210.0,
CORDOBA,Link Indec,14007220.0,
CORDOBA,Link Indec,14007240.0,
CORDOBA,Link Indec,14007250.0,
CORDOBA,Link Indec,14007260.0,
CORDOBA,Link Indec,14007170.0,
CORDOBA,Link Indec,14007270.0,
CORDOBA,Link Indec,14007290.0,
CORDOBA,Link Indec,14007310.0,
CORDOBA,Link Indec,14007330.0,
CORDOBA,Link Indec,14007340.0,
CORDOBA,Link Indec,14007170.0,
CORDOBA,Link Indec,14007360.0,
CORDOBA,Link Indec,14014010.0,
CORDOBA,Link Indec,14021010.0,
CORDOBA,Link Indec,14021020.0,
CORDOBA,Link Indec,14021050.0,
CORDOBA,Link Indec,14021110.0,
CORDOBA,Link Indec,14021130.0,
CORDOBA,Link Indec,14021140.0,
CORDOBA,Link Indec,14021150.0,
CORDOBA,Link Indec,14021160.0,
CORDOBA,Link Indec,14021180.0,
CORDOBA,Link Indec,14021190.0,
CORDOBA,Link Indec,14021200.0,
CORDOBA,Link Indec,14021210.0,
CORDOBA,Link Indec,14021220.0,
CORDOBA,Link Indec,14021230.0,
CORDOBA,Link Indec,14021240.0,
CORDOBA,Link Indec,14021250.0,
CORDOBA,Link Indec,14021280.0,
CORDOBA,Link Indec,14021290.0,
CORDOBA,Link Indec,14021300.0,
CORDOBA,Link Indec,14021310.0,
CORDOBA,Link Indec,14021320.0,
CORDOBA,Link Indec,14028010.0,
CORDOBA,Link Indec,14028020.0,
CORDOBA,Link Indec,14028040.0,
CORDOBA,Link Indec,14028050.0,
CORDOBA,Link Indec,14028060.0,
CORDOBA,Link Indec,14028080.0,
CORDOBA,Link Indec,14028090.0,
CORDOBA,Link Indec,14028100.0,
CORDOBA,Link Indec,14028110.0,
CORDOBA,Link Indec,14028130.0,
CORDOBA,Link Indec,14028140.0,
CORDOBA,Link Indec,14028150.0,
CORDOBA,Link Indec,14028160.0,
CORDOBA,Link Indec,14028170.0,
CORDOBA,Link Indec,14028180.0,
CORDOBA,Link Indec,14028190.0,
CORDOBA,Link Indec,14028200.0,
CORDOBA,Link Indec,14035010.0,
CORDOBA,Link Indec,14035030.0,
CORDOBA,Link Indec,14035040.0,
CORDOBA,Link Indec,14035050.0,
CORDOBA,Link Indec,14035090.0,
CORDOBA,Link Indec,14035110.0,
CORDOBA,Link Indec,14035120.0,
CORDOBA,Link Indec,14035140.0,
CORDOBA,Link Indec,14042010.0,
CORDOBA,Link Indec,14042020.0,
CORDOBA,Link Indec,14042030.0,
CORDOBA,Link Indec,14042040.0,
CORDOBA,Link Indec,14042050.0,
CORDOBA,Link Indec,14042060.0,
CORDOBA,Link Indec,14042070.0,
CORDOBA,Link Indec,14042080.0,
CORDOBA,Link Indec,14042110.0,
CORDOBA,Link Indec,14042130.0,
CORDOBA,Link Indec,14042140.0,
CORDOBA,Link Indec,14042150.0,
CORDOBA,Link Indec,14042170.0,
CORDOBA,Link Indec,14042180.0,
CORDOBA,Link Indec,14049030.0,
CORDOBA,Link Indec,14049040.0,
CORDOBA,Link Indec,14049050.0,
CORDOBA,Link Indec,14049060.0,
CORDOBA,Link Indec,14049120.0,
CORDOBA,Link Indec,14049090.0,
CORDOBA,Link Indec,14049100.0,
CORDOBA,Link Indec,14049130.0,
CORDOBA,Link Indec,14056010.0,
CORDOBA,Link Indec,14056030.0,
CORDOBA,Link Indec,14056040.0,
CORDOBA,Link Indec,14056050.0,
CORDOBA,Link Indec,14056070.0,
CORDOBA,Link Indec,14056080.0,
CORDOBA,Link Indec,14056090.0,
CORDOBA,Link Indec,14056100.0,
CORDOBA,Link Indec,14056110.0,
CORDOBA,Link Indec,14056120.0,
CORDOBA,Link Indec,14056150.0,
CORDOBA,Link Indec,14056160.0,
CORDOBA,Link Indec,14056170.0,
CORDOBA,Link Indec,14063010.0,
CORDOBA,Link Indec,14063020.0,
CORDOBA,Link Indec,14063030.0,
CORDOBA,Link Indec,14063040.0,
CORDOBA,Link Indec,14063050.0,
CORDOBA,Link Indec,14063070.0,
CORDOBA,Link Indec,14063090.0,
CORDOBA,Link Indec,14063100.0,
CORDOBA,Link Indec,14063110.0,
CORDOBA,Link Indec,14063120.0,
CORDOBA,Link Indec,14063130.0,
CORDOBA,Link Indec,14063140.0,
CORDOBA,Link Indec,14063150.0,
CORDOBA,Link Indec,14063160.0,
CORDOBA,Link Indec,14063170.0,
CORDOBA,Link Indec,14063180.0,
CORDOBA,Link Indec,14063190.0,
CORDOBA,Link Indec,14063020.0,
CORDOBA,Link Indec,14063210.0,
CORDOBA,Link Indec,14063230.0,
CORDOBA,Link Indec,14070010.0,
CORDOBA,Link Indec,14070020.0,
CORDOBA,Link Indec,14070030.0,
CORDOBA,Link Indec,14070050.0,
CORDOBA,Link Indec,14070060.0,
CORDOBA,Link Indec,14070080.0,
CORDOBA,Link Indec,14077010.0,
CORDOBA,Link Indec,14077020.0,
CORDOBA,Link Indec,14077030.0,
CORDOBA,Link Indec,14077040.0,
CORDOBA,Link Indec,14077050.0,
CORDOBA,Link Indec,14077060.0,
CORDOBA,Link Indec,14077070.0,
CORDOBA,Link Indec,14077080.0,
CORDOBA,Link Indec,14084010.0,
CORDOBA,Link Indec,14084020.0,
CORDOBA,Link Indec,14084030.0,
CORDOBA,Link Indec,14084040.0,
CORDOBA,Link Indec,14084050.0,
CORDOBA,Link Indec,14084060.0,
CORDOBA,Link Indec,14084070.0,
CORDOBA,Link Indec,14084090.0,
CORDOBA,Link Indec,14091020.0,
CORDOBA,Link Indec,14091030.0,
CORDOBA,Link Indec,14091040.0,
CORDOBA,Link Indec,14091050.0,
CORDOBA,Link Indec,14091060.0,
CORDOBA,Link Indec,14091070.0,
CORDOBA,Link Indec,14091080.0,
CORDOBA,Link Indec,14091090.0,
CORDOBA,Link Indec,14091100.0,
CORDOBA,Link Indec,14091110.0,
CORDOBA,Link Indec,14091120.0,
CORDOBA,Link Indec,14091130.0,
CORDOBA,Link Indec,14091140.0,
CORDOBA,Link Indec,14091160.0,
CORDOBA,Link Indec,14091180.0,
CORDOBA,Link Indec,14091190.0,
CORDOBA,Link Indec,14091200.0,
CORDOBA,Link Indec,14091210.0,
CORDOBA,Link Indec,14091220.0,
CORDOBA,Link Indec,14091230.0,
CORDOBA,Link Indec,14091240.0,
CORDOBA,Link Indec,14091250.0,
CORDOBA,Link Indec,14091270.0,
CORDOBA,Link Indec,14091290.0,
CORDOBA,Link Indec,14091300.0,
CORDOBA,Link Indec,14091320.0,
CORDOBA,Link Indec,14098010.0,
CORDOBA,Link Indec,14098020.0,
CORDOBA,Link Indec,14098030.0,
CORDOBA,Link Indec,14098040.0,
CORDOBA,Link Indec,14098050.0,
CORDOBA,Link Indec,14098060.0,
CORDOBA,Link Indec,14098070.0,
CORDOBA,Link Indec,14098080.0,
CORDOBA,Link Indec,14098090.0,
CORDOBA,Link Indec,14098100.0,
CORDOBA,Link Indec,14098110.0,
CORDOBA,Link Indec,14098120.0,
CORDOBA,Link Indec,14098150.0,
CORDOBA,Link Indec,14098160.0,
CORDOBA,Link Indec,14098170.0,
CORDOBA,Link Indec,14098180.0,
CORDOBA,Link Indec,14098190.0,
CORDOBA,Link Indec,14098230.0,
CORDOBA,Link Indec,14098240.0,
CORDOBA,Link Indec,14098250.0,
CORDOBA,Link Indec,14098260.0,
CORDOBA,Link Indec,14098290.0,
CORDOBA,Link Indec,14098300.0,
CORDOBA,Link Indec,14098320.0,
CORDOBA,Link Indec,14105020.0,
CORDOBA,Link Indec,14105060.0,
CORDOBA,Link Indec,14105090.0,
CORDOBA,Link Indec,14105110.0,
CORDOBA,Link Indec,14105130.0,
CORDOBA,Link Indec,14105140.0,
CORDOBA,Link Indec,14105190.0,
CORDOBA,Link Indec,14105210.0,
CORDOBA,Link Indec,14105240.0,
CORDOBA,Link Indec,14105260.0,
CORDOBA,Link Indec,14105270.0,
CORDOBA,Link Indec,14112010.0,
CORDOBA,Link Indec,14112080.0,
CORDOBA,Link Indec,14112110.0,
CORDOBA,Link Indec,14112130.0,
CORDOBA,Link Indec,14119010.0,
CORDOBA,Link Indec,14119030.0,
CORDOBA,Link Indec,14119040.0,
CORDOBA,Link Indec,14119050.0,
CORDOBA,Link Indec,14119070.0,
CORDOBA,Link Indec,14119090.0,
CORDOBA,Link Indec,14119100.0,
CORDOBA,Link Indec,14119110.0,
CORDOBA,Link Indec,14119120.0,
CORDOBA,Link Indec,14119130.0,
CORDOBA,Link Indec,14119150.0,
CORDOBA,Link Indec,14119160.0,
CORDOBA,Link Indec,14119170.0,
CORDOBA,Link Indec,14119180.0,
CORDOBA,Link Indec,14119190.0,
CORDOBA,Link Indec,14119200.0,
CORDOBA,Link Indec,14119210.0,
CORDOBA,Link Indec,14126020.0,
CORDOBA,Link Indec,14126030.0,
CORDOBA,Link Indec,14126040.0,
CORDOBA,Link Indec,14126050.0,
CORDOBA,Link Indec,14126070.0,
CORDOBA,Link Indec,14126090.0,
CORDOBA,Link Indec,14126110.0,
CORDOBA,Link Indec,14126130.0,
CORDOBA,Link Indec,14126140.0,
CORDOBA,Link Indec,14126160.0,
CORDOBA,Link Indec,14126170.0,
CORDOBA,Link Indec,14126180.0,
CORDOBA,Link Indec,14126200.0,
CORDOBA,Link Indec,14126210.0,
CORDOBA,Link Indec,14133010.0,
CORDOBA,Link Indec,14133030.0,
CORDOBA,Link Indec,14133040.0,
CORDOBA,Link Indec,14133050.0,
CORDOBA,Link Indec,14133060.0,
CORDOBA,Link Indec,14133070.0,
CORDOBA,Link Indec,14133080.0,
CORDOBA,Link Indec,14133090.0,
CORDOBA,Link Indec,14133095.0,
CORDOBA,Link Indec,14133100.0,
CORDOBA,Link Indec,14133105.0,
CORDOBA,Link Indec,14133110.0,
CORDOBA,Link Indec,14133120.0,
CORDOBA,Link Indec,14133130.0,
CORDOBA,Link Indec,14133040.0,
CORDOBA,Link Indec,14133150.0,
CORDOBA,Link Indec,14133155.0,
CORDOBA,Link Indec,14133160.0,
CORDOBA,Link Indec,14133170.0,
CORDOBA,Link Indec,14133180.0,
CORDOBA,Link Indec,14133190.0,
CORDOBA,Link Indec,14133200.0,
CORDOBA,Link Indec,14133210.0,
CORDOBA,Link Indec,14140010.0,
CORDOBA,Link Indec,14140020.0,
CORDOBA,Link Indec,14140030.0,
CORDOBA,Link Indec,14140050.0,
CORDOBA,Link Indec,14140060.0,
CORDOBA,Link Indec,14140080.0,
CORDOBA,Link Indec,14140090.0,
CORDOBA,Link Indec,14140110.0,
CORDOBA,Link Indec,14140150.0,
CORDOBA,Link Indec,14140160.0,
CORDOBA,Link Indec,14140170.0,
CORDOBA,Link Indec,14140180.0,
CORDOBA,Link Indec,14140190.0,
CORDOBA,Link Indec,14140200.0,
CORDOBA,Link Indec,14140210.0,
CORDOBA,Link Indec,14140220.0,
CORDOBA,Link Indec,14140230.0,
CORDOBA,Link Indec,14140240.0,
CORDOBA,Link Indec,14140250.0,
CORDOBA,Link Indec,14140260.0,
CORDOBA,Link Indec,14140270.0,
CORDOBA,Link Indec,14140280.0,
CORDOBA,Link Indec,14140290.0,
CORDOBA,Link Indec,14140300.0,
CORDOBA,Link Indec,14140310.0,
CORDOBA,Link Indec,14140320.0,
CORDOBA,Link Indec,14140330.0,
CORDOBA,Link Indec,14140340.0,
CORDOBA,Link Indec,14140350.0,
CORDOBA,Link Indec,14140360.0,
CORDOBA,Link Indec,14140370.0,
CORDOBA,Link Indec,14140380.0,
CORDOBA,Link Indec,14140390.0,
CORDOBA,Link Indec,14140400.0,
CORDOBA,Link Indec,14140420.0,
CORDOBA,Link Indec,14140430.0,
CORDOBA,Link Indec,14140440.0,
CORDOBA,Link Indec,14147010.0,
CORDOBA,Link Indec,14147020.0,
CORDOBA,Link Indec,14147055.0,
CORDOBA,Link Indec,14147080.0,
CORDOBA,Link Indec,14147115.0,
CORDOBA,Link Indec,14147280.0,
CORDOBA,Link Indec,14147280.0,
CORDOBA,Link Indec,14147150.0,
CORDOBA,Link Indec,14147210.0,
CORDOBA,Link Indec,14147230.0,
CORDOBA,Link Indec,14147260.0,
CORDOBA,Link Indec,14147280.0,
CORDOBA,Link Indec,14147300.0,
CORDOBA,Link Indec,14147310.0,
CORDOBA,Link Indec,14147320.0,
CORDOBA,Link Indec,14147330.0,
CORDOBA,Link Indec,14147340.0,
CORDOBA,Link Indec,14147350.0,
CORDOBA,Link Indec,14147360.0,
CORDOBA,Link Indec,14154010.0,
CORDOBA,Link Indec,14154050.0,
CORDOBA,Link Indec,14161010.0,
CORDOBA,Link Indec,14161020.0,
CORDOBA,Link Indec,14161030.0,
CORDOBA,Link Indec,14161040.0,
CORDOBA,Link Indec,14161050.0,
CORDOBA,Link Indec,14161060.0,
CORDOBA,Link Indec,14161070.0,
CORDOBA,Link Indec,14161080.0,
CORDOBA,Link Indec,14161090.0,
CORDOBA,Link Indec,14161110.0,
CORDOBA,Link Indec,14161120.0,
CORDOBA,Link Indec,14161130.0,
CORDOBA,Link Indec,14161140.0,
CORDOBA,Link Indec,14161150.0,
CORDOBA,Link Indec,14161160.0,
CORDOBA,Link Indec,14161170.0,
CORDOBA,Link Indec,14168060.0,
CORDOBA,Link Indec,14168090.0,
CORDOBA,Link Indec,14168110.0,
CORDOBA,Link Indec,14168120.0,
CORDOBA,Link Indec,14175050.0,
CORDOBA,Link Indec,14175070.0,
CORDOBA,Link Indec,14175080.0,
CORDOBA,Link Indec,14175100.0,
CORDOBA,Link Indec,14175110.0,
CORDOBA,Link Indec,14182020.0,
CORDOBA,Link Indec,14182040.0,
CORDOBA,Link Indec,14182050.0,
CORDOBA,Link Indec,14182060.0,
CORDOBA,Link Indec,14182080.0,
CORDOBA,Link Indec,14182090.0,
CORDOBA,Link Indec,14182100.0,
CORDOBA,Link Indec,14182110.0,
CORDOBA,Link Indec,14182130.0,
CORDOBA,Link Indec,14182140.0,
CORDOBA,Link Indec,14182150.0,
CORDOBA,Link Indec,14182170.0,
CORDOBA,Link Indec,14182180.0,
CORDOBA,Link Indec,14182190.0,
CORDOBA,Link Indec,14182200.0,
CORDOBA,Link Indec,14182210.0,
CORDOBA,Link Indec,14182220.0,
CORDOBA,Link Indec,14182230.0,
CORDOBA,Link Indec,14182240.0,
CORDOBA,Link Indec,14182250.0,
CORDOBA,Link Indec,14182270.0,
CORDOBA,Link Indec,14182290.0,
CORRIENTES,Link Indec,18007010.0,
CORRIENTES,Link Indec,18014010.0,
CORRIENTES,Link Indec,18021020.0,
CORRIENTES,Link Indec,18021030.0,
CORRIENTES,Link Indec,18021040.0,
CORRIENTES,Link Indec,18021050.0,
CORRIENTES,Link Indec,18028010.0,
CORRIENTES,Link Indec,18028020.0,
CORRIENTES,Link Indec,18028030.0,
CORRIENTES,Link Indec,18028040.0,
CORRIENTES,Link Indec,18035010.0,
CORRIENTES,Link Indec,18035020.0,
